block_id,cell_line_id,drug1_original,drug1_id,drug1_match_source,drug2_original,drug2_id,drug2_match_source,synergy_loewe,synergy_bliss,synergy_zip,synergy_hsa,source_study,A_d1,A_d2,target_combo_auc
324728,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Lapatinib,Lapatinib,exact,-31.182382440598,-14.4860062685508,7.51356790726224,-30.3439213338427,ALMANAC,215.8443603515625,192.39686584472656,172.93823065754654
324989,HL-60,Lenalidomide,Lenalidomide,exact,Lapatinib,Lapatinib,exact,3.24272969227073,11.3218923982159,5.36558314103429,3.66555965914123,ALMANAC,213.66680908203125,192.39686584472656,206.27456715564963
325395,HL-60,Gefitinib,Gefitinib,exact,Lapatinib,Lapatinib,exact,2.61750945560738,11.5482574195394,6.41812767635567,3.47028382893657,ALMANAC,203.01541137695312,192.39686584472656,200.32364806644722
328148,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Axitinib,Axitinib (AG-013736),exact,-15.5116044250527,-3.77768012376043,-0.524622915375051,-14.1732522888107,ALMANAC,215.8443603515625,163.8475341796875,174.3343428405723
329932,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,Axitinib,Axitinib (AG-013736),exact,-13.4510703439129,4.12450693545757,2.02987727281559,-6.74599836964621,ALMANAC,195.9326171875,163.8475341796875,166.43900533968085
330154,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,Axitinib,Axitinib (AG-013736),exact,3.70111206726002,10.093580551366,4.34456564492841,6.32716809770231,ALMANAC,164.5482635498047,163.8475341796875,167.89901093200612
330201,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,Axitinib,Axitinib (AG-013736),exact,1.27525653120148,7.71773070758525,-2.72255027924344,3.67874771118925,ALMANAC,249.13739013671875,163.8475341796875,207.7677186894046
330458,HL-60,Vandetanib,Vandetanib (ZD6474),exact,Axitinib,Axitinib (AG-013736),exact,-3.84401285334171,6.61271860033314,0.368992977622019,-0.495442814090644,ALMANAC,192.5455780029297,163.8475341796875,174.35254323796687
339920,HL-60,Axitinib,Axitinib (AG-013736),exact,Ruxolitinib,Ruxolitinib (INCB018424),exact,-16.1191087217716,1.4514678838645,2.03104595173864,-9.41921811863653,ALMANAC,163.8475341796875,195.9326171875,163.77096696182215
340035,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,Ruxolitinib,Ruxolitinib (INCB018424),exact,-4.15155138630263,12.3989802193478,10.738924288928,-0.661953068505783,ALMANAC,249.13739013671875,195.9326171875,218.38345227580675
